"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name"
"2026-02-20","sam-harris-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-20","Jaredl-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-20","","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","0","Experity",""
"2026-02-20","vinicius-davila-experity","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-20","jfeathers13","copilot","copilot_premium_request","GPT-5.1","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-20","Ayushojha1110","copilot","copilot_premium_request","GPT-5.1","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-20","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-20","nguider","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-20","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.3-Codex","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2026-02-20","narouz-makar","copilot","copilot_premium_request","GPT-5.3-Codex","43","requests","0.04","1.7200000000000009","1.7200000000000009","0","False","300","Experity",""
"2026-02-20","Ayushojha1110","copilot","copilot_premium_request","Gemini 2.5 Pro","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-20","RafaelDreschEncora","copilot","copilot_premium_request","Gemini 3 Pro","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-02-20","xprtyg33k","copilot","copilot_premium_request","Grok Code Fast 1","1.5","requests","0.04","0.060000000000000005","0.060000000000000005","0","False","300","Experity",""
"2026-02-21","leima2010","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","1.8","requests","0.04","0.072","0.072","0","False","300","onepackius",""
"2026-02-21","leima2010","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","13.500000000000004","requests","0.04","0.5399999999999999","0.5399999999999999","0","False","300","onepackius",""
"2026-02-21","leima2010","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","onepackius",""
"2026-02-21","radhagurung","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-21","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-21","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","onepackius",""
"2026-02-21","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-22","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.5","3","requests","0.04","0.12","0","0.12","True","300","Experity",""
"2026-02-22","radhagurung","copilot","copilot_premium_request","Claude Opus 4.6","84","requests","0.04","3.360000000000002","3.360000000000002","0","False","300","Experity",""
"2026-02-22","angus65","copilot","copilot_premium_request","Claude Opus 4.6","36","requests","0.04","1.4400000000000004","1.4400000000000004","0","False","300","Experity",""
"2026-02-22","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","32","requests","0.04","1.2800000000000005","1.2800000000000005","0","False","300","onepackius",""
"2026-02-22","angus65","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-23","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","2.31","requests","0.04","0.09240000000000001","0.09240000000000001","0","False","300","Experity",""
"2026-02-23","RafaelDreschEncora","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-23","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","4.29","requests","0.04","0.17159999999999997","0.17159999999999997","0","False","300","Experity",""
"2026-02-23","vinicius-davila-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0.99","requests","0.04","0.039599999999999996","0.039599999999999996","0","False","300","Experity",""
"2026-02-23","jmunsch","copilot","copilot_premium_request","Claude Opus 4.5","51","requests","0.04","2.040000000000001","2.040000000000001","0","False","300","Experity",""
"2026-02-23","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.5","24","requests","0.04","0.96","0","0.96","True","300","Experity",""
"2026-02-23","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.6","18","requests","0.04","0.72","0","0.72","True","300","Experity",""
"2026-02-23","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","1.66","requests","0.04","0.0664","0","0.0664","True","300","onepackius",""
"2026-02-23","rgiordano66","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-23","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","66","requests","0.04","2.6400000000000015","0","2.6400000000000015","True","300","Experity",""
"2026-02-23","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-23","jfeathers13","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity",""
"2026-02-23","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","70.339999999","requests","0.04","2.8135999990000014","2.8135999990000014","0","False","300","onepackius",""
"2026-02-23","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0","0.84","True","300","Experity",""
"2026-02-23","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","18","requests","0.04","0.72","0.72","0","False","300","Experity",""
"2026-02-23","radhagurung","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-23","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-23","BrandonOrtuno","copilot","copilot_premium_request","Claude Sonnet 4.5","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity",""
"2026-02-23","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-02-23","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-23","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.5199999999999999","0","0.5199999999999999","True","300","Experity",""
"2026-02-23","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","20","requests","0.04","0.8000000000000002","0","0.8000000000000002","True","300","Experity",""
"2026-02-23","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-23","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.43999999999999995","0","0.43999999999999995","True","300","Experity",""
"2026-02-23","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-23","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-23","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-23","RafaelDreschEncora","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","30.529999999","requests","0.04","1.2211999990000004","1.2211999990000004","0","False","300","Experity",""
"2026-02-23","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","16","requests","0.04","0.64","0","0.64","True","300","Experity",""
"2026-02-23","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","29","requests","0.04","1.1600000000000004","1.1600000000000004","0","False","300","onepackius",""
"2026-02-23","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","2.4699999999999998","requests","0.04","0.0988","0","0.0988","True","300","Experity",""
"2026-02-23","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","onepackius",""
"2026-02-23","angus65","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-23","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-23","rroman-encora","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2026-02-23","pablogitx","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","sharathGoudHanu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-23","kennytran95","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0","0.2","True","300","Experity",""
"2026-02-23","vinicius-davila-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","cloneluke","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-02-23","kvalani","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","adamkenvin","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","Ayushojha1110","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-23","tev-tev","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","zacharypollard","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-23","sam-harris-experity","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-23","bpatel-pv","copilot","copilot_premium_request","GPT-5.2","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-02-23","adamkenvin","copilot","copilot_premium_request","GPT-5.2","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-23","paulnicole","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-23","rgiordano66","copilot","copilot_premium_request","GPT-5.2-Codex","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-23","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.3-Codex","15","requests","0.04","0.6","0.6","0","False","300","onepackius",""
"2026-02-24","kvalani","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","Experity",""
"2026-02-24","tyescalante","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-24","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","11.88","requests","0.04","0.47519999999999973","0.47519999999999973","0","False","300","Experity",""
"2026-02-24","rtondeExperity","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-24","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","564","requests","0.04","22.56000000000001","0","22.56000000000001","True","300","Experity",""
"2026-02-24","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","27","requests","0.04","1.08","0","1.08","True","300","Experity",""
"2026-02-24","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-24","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0","0.36","True","300","onepackius",""
"2026-02-24","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.6","27","requests","0.04","1.08","0","1.08","True","300","Experity",""
"2026-02-24","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","onepackius",""
"2026-02-24","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","38","requests","0.04","1.5200000000000007","1.5200000000000007","0","False","300","Experity",""
"2026-02-24","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-24","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","25","requests","0.04","1.0000000000000002","1.0000000000000002","0","False","300","Experity",""
"2026-02-24","BrandonOrtuno","copilot","copilot_premium_request","Claude Sonnet 4.5","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-02-24","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","20","requests","0.04","0.8000000000000002","0","0.8000000000000002","True","300","Experity",""
"2026-02-24","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0","0.12","True","300","Experity",""
"2026-02-24","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.5","25","requests","0.04","1.0000000000000002","1.0000000000000002","0","False","300","Experity",""
"2026-02-24","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-24","bpatel-pv","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-24","kvalani","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-24","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-02-24","lathapinnaka","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-24","nelpash","copilot","copilot_premium_request","Claude Sonnet 4.5","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-02-24","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-24","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0","0.28","True","300","Experity",""
"2026-02-24","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","34","requests","0.04","1.3600000000000005","1.3600000000000005","0","False","300","Experity",""
"2026-02-24","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","onepackius",""
"2026-02-24","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity",""
"2026-02-24","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-24","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","38","requests","0.04","1.5200000000000007","0","1.5200000000000007","True","300","onepackius",""
"2026-02-24","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-24","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-24","cmonterroso-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-02-24","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-24","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","118","requests","0.04","4.720000000000003","4.720000000000003","0","False","300","Experity",""
"2026-02-24","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-24","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","30","requests","0.04","1.2000000000000004","0","1.2000000000000004","True","300","Experity",""
"2026-02-24","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","31","requests","0.04","1.2400000000000004","1.2400000000000004","0","False","300","Experity",""
"2026-02-24","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-24","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-24","rtondeExperity","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-24","Ayushojha1110","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-24","cilantrosoftware","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-24","bstock21","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","onepackius",""
"2026-02-24","MariiSanchez","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-24","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-24","adamkenvin","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-24","Jaredl-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-24","AldoMX","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-24","","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","0","Experity",""
"2026-02-24","kvalani","copilot","copilot_premium_request","GPT-5.1","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity",""
"2026-02-24","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-24","bpatel-pv","copilot","copilot_premium_request","GPT-5.2","20","requests","0.04","0.8000000000000002","0.8000000000000002","0","False","300","Experity",""
"2026-02-24","JoshMalan1","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-24","nguider","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-24","lathapinnaka","copilot","copilot_premium_request","GPT-5.2","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-24","cloneluke","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-24","narouz-makar","copilot","copilot_premium_request","GPT-5.3-Codex","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-02-24","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.3-Codex","15","requests","0.04","0.6","0.6","0","False","300","onepackius",""
"2026-02-24","bstock21","copilot","copilot_premium_request","GPT-5.3-Codex","15","requests","0.04","0.6","0","0.6","True","300","onepackius",""
"2026-02-25","sam-harris-experity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0","0.012","True","300","Experity",""
"2026-02-25","rafaelvandyke1","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","0.9","requests","0.04","0.036","0.036","0","False","300","Experity",""
"2026-02-25","kvalani","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","11.700000000000003","requests","0.04","0.46799999999999986","0.46799999999999986","0","False","300","Experity",""
"2026-02-25","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0.99","requests","0.04","0.039599999999999996","0.039599999999999996","0","False","300","Experity",""
"2026-02-25","vinicius-davila-experity","copilot","copilot_premium_request","Claude Haiku 4.5","4.62","requests","0.04","0.18479999999999996","0.18479999999999996","0","False","300","Experity",""
"2026-02-25","lisareedpreston","copilot","copilot_premium_request","Claude Haiku 4.5","2.31","requests","0.04","0.09240000000000001","0.09240000000000001","0","False","300","Experity",""
"2026-02-25","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-25","tyescalante","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-02-25","hdaum","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-25","cmonterroso-exp","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-02-25","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","60","requests","0.04","2.4000000000000012","2.4000000000000012","0","False","300","Experity",""
"2026-02-25","zacharypollard","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity",""
"2026-02-25","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0","0.6","True","300","Experity",""
"2026-02-25","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","57","requests","0.04","2.280000000000001","2.280000000000001","0","False","300","Experity",""
"2026-02-25","jfeathers13","copilot","copilot_premium_request","Claude Opus 4.6","36","requests","0.04","1.4400000000000004","1.4400000000000004","0","False","300","Experity",""
"2026-02-25","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","33","requests","0.04","1.3200000000000003","0","1.3200000000000003","True","300","Experity",""
"2026-02-25","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0","0.32","True","300","Experity",""
"2026-02-25","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-25","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-25","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-25","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-25","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-25","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0","0.16","True","300","Experity",""
"2026-02-25","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","43","requests","0.04","1.7200000000000009","0","1.7200000000000009","True","300","Experity",""
"2026-02-25","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-25","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","11.6","requests","0.04","0.4639999999999999","0","0.4639999999999999","True","300","Experity",""
"2026-02-25","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-25","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0","0.16","True","300","Experity",""
"2026-02-25","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-02-25","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","27","requests","0.04","1.0800000000000003","1.0800000000000003","0","False","300","onepackius",""
"2026-02-25","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-25","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","23","requests","0.04","0.9200000000000003","0","0.9200000000000003","True","300","onepackius",""
"2026-02-25","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0","0.16","True","300","Experity",""
"2026-02-25","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0","0.32","True","300","Experity",""
"2026-02-25","kvalani","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-02-25","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-25","angus65","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-25","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","3.08","requests","0.04","0.1232","0.1232","0","False","300","Experity",""
"2026-02-25","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","38","requests","0.04","1.5200000000000007","1.5200000000000007","0","False","300","Experity",""
"2026-02-25","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","26.919999999","requests","0.04","1.0767999990000003","0","1.0767999990000003","True","300","Experity",""
"2026-02-25","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","6.399999999","requests","0.04","0.25599999900000003","0.25599999900000003","0","False","300","Experity",""
"2026-02-25","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","23","requests","0.04","0.9200000000000003","0","0.9200000000000003","True","300","Experity",""
"2026-02-25","kennytran95","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-25","NorJull","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-25","vinicius-davila-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","twilson-eh","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-25","seth-trudeau","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","sseely-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-25","kvalani","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-25","cloneluke","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
