"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-05-08","twilson-eh","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","0.53928","0.0053928"
"2026-05-08","hdaum","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","4.5","requests","0.04","0.18","0.18","0","False","300","Experity","","234.00000899999995","2.3400000900000006"
"2026-05-08","tdigambar","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","10.173492","0.10173491999999999"
"2026-05-08","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","6.300000000000001","requests","0.04","0.252","0.252","0","False","300","Experity","","50.58598500000001","0.5058598500000001"
"2026-05-08","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","5.4","requests","0.04","0.216","0.216","0","False","300","Experity","","32.580886500000005","0.32580886499999995"
"2026-05-08","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","21.300993","0.21300993"
"2026-05-08","AldoMX","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","83.90815649999999","0.839081565"
"2026-05-08","kvalani","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","9.900000000000002","requests","0.04","0.3959999999999999","0.3959999999999999","0","False","300","Experity","","60.7409775","0.607409775"
"2026-05-08","hdaum","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","17.1","requests","0.04","0.684","0.684","0","False","300","Experity","","301.34229300000004","3.0134229300000004"
"2026-05-08","tdigambar","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.7","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","5.2028550000000005","0.05202855000000001"
"2026-05-08","hdaum","copilot","copilot_premium_request","Auto: GPT-5.4","3.6","requests","0.04","0.144","0.144","0","False","300","Experity","","164.29259700000003","1.6429259699999994"
"2026-05-08","cloneluke","copilot","copilot_premium_request","Auto: GPT-5.4","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","32.408711999999994","0.32408712000000006"
"2026-05-08","hdaum","copilot","copilot_premium_request","Auto: GPT-5.4 mini","0","requests","0.04","0","0","0","False","300","Experity","","181.7325180000001","1.8173251799999994"
"2026-05-08","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","8.58","requests","0.04","0.34319999999999984","0.34319999999999984","0","False","300","Experity","","422.21971000000036","4.222197100000003"
"2026-05-08","tyescalante","copilot","copilot_premium_request","Claude Haiku 4.5","7.260000000000001","requests","0.04","0.2903999999999999","0.2903999999999999","0","False","300","Experity","","198.89056499999992","1.9889056500000009"
"2026-05-08","mikepedz","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","15.307164999999998","0.15307165"
"2026-05-08","JoshMalan1","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","112.785185","1.1278518499999997"
"2026-05-08","luis-galicia-experity","copilot","copilot_premium_request","Claude Haiku 4.5","1.32","requests","0.04","0.0528","0.0528","0","False","300","Experity","","8.514759999999999","0.0851476"
"2026-05-08","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","49.144524999999994","0.49144525000000017"
"2026-05-08","mariomcguire","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","53.219505","0.53219505"
"2026-05-08","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","67","requests","0.04","2.6800000000000015","2.6800000000000015","0","False","300","onepackius","","3875.405500000001","38.754055"
"2026-05-08","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","2","requests","0.04","0.08","0","0.08","True","300","onepackius","","60.71275","0.6071275"
"2026-05-08","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0.84","0","False","300","Experity","","80.23949999999999","0.802395"
"2026-05-08","BrandonOrtuno","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","52.67889999999999","0.5267890000000001"
"2026-05-08","hdaum","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","69.63612499999999","0.69636125"
"2026-05-08","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","42","requests","0.04","1.6800000000000006","0","1.6800000000000006","True","300","Experity","","214.64235","2.1464235"
"2026-05-08","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity","","275.17975","2.751797500000001"
"2026-05-08","luis-galicia-experity","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","218.24745000000001","2.1824745"
"2026-05-08","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity","","625.7519749999999","6.257519750000002"
"2026-05-08","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","1324.3266749999998","13.243266749999995"
"2026-05-08","tyescalante","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","Experity","","276.47467500000005","2.7647467500000005"
"2026-05-08","jessmayhew-op","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","onepackius","","784.4547000000002","7.844547000000001"
"2026-05-08","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","65.24295000000001","0.6524295"
"2026-05-08","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.7","161.899999999","requests","0.04","6.475999998999998","0","6.475999998999998","True","300","Experity","","178.451775","1.78451775"
"2026-05-08","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","8178.257499999992","81.782575"
"2026-05-08","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.7","78.1","requests","0.04","3.124","3.124","0","False","300","Experity","","447.588425","4.475884249999999"
"2026-05-08","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","1530","requests","0.04","61.2000000000001","0","61.2000000000001","True","300","Experity","","2775.6766999999995","27.756767000000004"
"2026-05-08","RafaelDreschExperity","copilot","copilot_premium_request","Claude Opus 4.7","45","requests","0.04","1.7999999999999998","1.7999999999999998","0","False","300","Experity","","165.21582500000002","1.65215825"
"2026-05-08","mikepedz","copilot","copilot_premium_request","Claude Opus 4.7","60","requests","0.04","2.4","2.4","0","False","300","Experity","","177.697925","1.7769792500000003"
"2026-05-08","hdaum","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","158.68397499999998","1.5868397500000002"
"2026-05-08","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","16","requests","0.04","0.64","0.64","0","False","300","Experity","","994.1256150000004","9.941256149999996"
"2026-05-08","rp-ans","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity","","53.56941","0.5356941"
"2026-05-08","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity","","65.65413000000001","0.6565413000000001"
"2026-05-08","ssimonson","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity","","1137.11625","11.371162499999999"
"2026-05-08","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.6","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity","","1162.4979150000013","11.62497915"
"2026-05-08","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","131.697735","1.31697735"
"2026-05-08","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","14","requests","0.04","0.5599999999999999","0.5599999999999999","0","False","300","onepackius","","496.79330999999985","4.967933099999999"
"2026-05-08","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","41","requests","0.04","1.6400000000000008","1.6400000000000008","0","False","300","Experity","","511.48186499999997","5.114818650000001"
"2026-05-08","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","17","requests","0.04","0.68","0.68","0","False","300","Experity","","703.9703850000001","7.039703849999998"
"2026-05-08","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0","0.32","True","300","Experity","","140.49183","1.4049182999999998"
"2026-05-08","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","29.672565","0.29672565"
"2026-05-08","NorJull","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","onepackius","","280.978095","2.8097809500000004"
"2026-05-08","sausevak","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","1333.9136400000018","13.339136399999996"
"2026-05-08","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","21.076005000000002","0.21076005000000003"
"2026-05-08","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","173.43007500000004","1.7343007499999998"
"2026-05-08","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","602.7739950000001","6.027739950000002"
"2026-05-08","sausevak","copilot","copilot_premium_request","Claude Sonnet 4.6","62","requests","0.04","2.4800000000000013","0","2.4800000000000013","True","300","onepackius","","768.8917949999999","7.68891795"
"2026-05-08","seth-trudeau","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity","","76.668195","0.7666819500000001"
"2026-05-08","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","65.50665","0.6550665000000001"
"2026-05-08","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","45","requests","0.04","1.800000000000001","1.800000000000001","0","False","300","onepackius","","3788.5672200000013","37.8856722"
"2026-05-08","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","56.114745000000006","0.56114745"
"2026-05-08","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","17.112525","0.17112525"
"2026-05-08","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","64.64635499999999","0.6464635500000001"
"2026-05-08","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","18","requests","0.04","0.7200000000000001","0.7200000000000001","0","False","300","Experity","","1810.0214250000008","18.10021425"
"2026-05-08","ssimonson","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","10.7661","0.107661"
"2026-05-08","mma-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","17","requests","0.04","0.68","0.68","0","False","300","Experity","","223.066125","2.2306612500000003"
"2026-05-08","tdigambar","copilot","copilot_premium_request","Claude Sonnet 4.6","36","requests","0.04","1.4400000000000006","1.4400000000000006","0","False","300","Experity","","541.5229800000001","5.4152298000000005"
"2026-05-08","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","334.22400000000005","3.3422400000000008"
"2026-05-08","pablogitx","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","83.35089","0.8335089000000001"
"2026-05-08","bstock21","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius","","30.345035000000003","0.30345035"
"2026-05-08","james-ordinola-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","56.35014","0.5635014"
"2026-05-08","","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0","0.16","True","0","Experity","","0","0"
"2026-05-08","sam-harris-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity","","39.4898","0.394898"
"2026-05-08","zacharypollard","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","46.577405","0.46577405"
"2026-05-08","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","5.41884","0.054188400000000005"
"2026-05-08","ithank","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity","","24.756515","0.24756515"
"2026-05-08","sausevak","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","onepackius","","0","0"
"2026-05-08","rroman-encora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","23.824045","0.23824045000000002"
"2026-05-08","kennytran95","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","3.597405","0.03597405"
"2026-05-08","PhreighnQ","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","46.752264999999994","0.46752265"
"2026-05-08","iblatter-experity","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0","0.16","True","300","Experity","","163.84487","1.6384486999999999"
"2026-05-08","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","64.2726","0.642726"
"2026-05-08","ssimonson","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","38.126865","0.38126865000000004"
"2026-05-08","dkarl","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","14.692325","0.14692325"
"2026-05-08","twilson-eh","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","40.09306","0.4009306"
"2026-05-08","leima2010","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius","","45.194135","0.45194135"
"2026-05-08","bstock21","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","onepackius","","0","0"
"2026-05-08","tarana88","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity","","11.57366","0.11573660000000001"
"2026-05-08","tdigambar","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","Experity","","2.441075","0.024410750000000002"
"2026-05-08","hdaum","copilot","copilot_premium_request","GPT-5.3-Codex","0","requests","0.04","0","0","0","False","300","Experity","","224.06691999999998","2.2406692000000006"
"2026-05-08","njoshi1128","copilot","copilot_premium_request","GPT-5.4","17","requests","0.04","0.68","0.68","0","False","300","Experity","","41.181560000000005","0.4118155999999999"
"2026-05-08","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.4","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","onepackius","","472.86015","4.7286015"
"2026-05-08","ShonKrull","copilot","copilot_premium_request","GPT-5.4","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity","","17.259795","0.17259794999999997"
"2026-05-08","paulnicole","copilot","copilot_premium_request","GPT-5.4","8","requests","0.04","0.32","0.32","0","False","300","Experity","","22.769495","0.22769494999999998"
"2026-05-08","mariomcguire","copilot","copilot_premium_request","GPT-5.4","0","requests","0.04","0","0","0","False","300","Experity","","78.34973999999998","0.7834974000000001"
"2026-05-08","seth-trudeau","copilot","copilot_premium_request","GPT-5.4","0","requests","0.04","0","0","0","False","300","Experity","","55.09238","0.5509238"
"2026-05-08","hdaum","copilot","copilot_premium_request","GPT-5.4","0","requests","0.04","0","0","0","False","300","Experity","","462.78190000000006","4.627819"
"2026-05-08","tleibovich","copilot","copilot_premium_request","GPT-5.4","1","requests","0.04","0.04","0.04","0","False","300","Experity","","11.250610000000002","0.1125061"
"2026-05-08","mariomcguire","copilot","copilot_premium_request","GPT-5.4 mini","0","requests","0.04","0","0","0","False","300","Experity","","18.867374999999996","0.18867375000000003"
"2026-05-08","hdaum","copilot","copilot_premium_request","GPT-5.4 mini","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity","","1053.7864800000004","10.537864800000024"
"2026-05-09","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","40.551700000000004","0.405517"
"2026-05-09","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0","0.24","True","300","onepackius","","71.83955","0.7183955000000001"
"2026-05-09","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","51","requests","0.04","2.040000000000001","2.040000000000001","0","False","300","Experity","","2301.407250000001","23.014072499999997"
"2026-05-09","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","1531.146699999999","15.311467000000004"
"2026-05-09","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.7","255","requests","0.04","10.199999999999998","0","10.199999999999998","True","300","Experity","","468.9510499999999","4.689510500000001"
"2026-05-09","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity","","444.89002500000004","4.448900250000001"
"2026-05-09","seth-trudeau","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","218.01625499999997","2.1801625500000004"
"2026-05-09","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","31","requests","0.04","1.2400000000000004","1.2400000000000004","0","False","300","onepackius","","1969.5856800000001","19.695856800000012"
"2026-05-09","cilantrosoftware","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity","","28.37814","0.2837814"
"2026-05-09","cilantrosoftware","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","48.514129999999994","0.48514129999999994"
"2026-05-09","sg-m","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","1.8264","0.018264"
"2026-05-10","cilantrosoftware","copilot","coding_agent_premium_request","Auto: Coding Agent model","0.9","requests","0.04","0.036","0","0.036","True","300","Experity","","2.619288","0.02619288"
"2026-05-10","cilantrosoftware","copilot","coding_agent_premium_request","Auto: Coding Agent model","0","requests","0.04","0","0","0","False","300","Experity","","21.695183999999998","0.21695184"
"2026-05-10","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0","0.36","True","300","Experity","","46.006525","0.46006525000000004"
"2026-05-10","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","473.1224249999998","4.7312242499999995"
"2026-05-10","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","79.27912500000001","0.7927912500000001"
"2026-05-10","mshresthxperity","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","8.618385","0.08618384999999999"
"2026-05-10","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","25","requests","0.04","1.0000000000000002","0","1.0000000000000002","True","300","onepackius","","550.5936150000001","5.505936149999999"
"2026-05-10","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0.32","0","False","300","onepackius","","2018.158754999999","20.181587549999993"
"2026-05-10","cilantrosoftware","copilot","coding_agent_premium_request","Coding Agent model","0","requests","0.04","0","0","0","False","300","Experity","","0.84471","0.008447099999999999"
"2026-05-10","mshresthxperity","copilot","copilot_premium_request","Gemini 3.1 Pro","1","requests","0.04","0.04","0.04","0","False","300","Experity","","2.0878","0.020878"
"2026-05-11","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","30.914181000000003","0.3091418100000001"
"2026-05-11","tdigambar","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","65.5745895","0.6557458950000001"
"2026-05-11","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","14.400000000000004","requests","0.04","0.576","0.576","0","False","300","Experity","","114.66269550000001","1.146626955"
"2026-05-11","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","3.6","requests","0.04","0.144","0.144","0","False","300","Experity","","31.826520000000002","0.31826519999999997"
"2026-05-11","bstock21","copilot","coding_agent_premium_request","Auto: Coding Agent model","0","requests","0.04","0","0","0","False","300","onepackius","","18.8423235","0.188423235"
"2026-05-11","bstock21","copilot","coding_agent_premium_request","Auto: Coding Agent model","0.9","requests","0.04","0.036","0","0.036","True","300","onepackius","","4.1446125","0.041446125"
"2026-05-11","rafaelvandyke1","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","1.474578","0.01474578"
"2026-05-11","hkbhatt13","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","9.900000000000002","requests","0.04","0.3959999999999999","0.3959999999999999","0","False","300","Experity","","23.837845500000004","0.238378455"
"2026-05-11","hdaum","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","12.600000000000003","requests","0.04","0.5039999999999999","0.5039999999999999","0","False","300","Experity","","835.5886875","8.355886875000001"
"2026-05-11","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","14.400000000000004","requests","0.04","0.576","0.576","0","False","300","Experity","","159.59594699999997","1.5959594700000004"
"2026-05-11","drakedub","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","11.700000000000003","requests","0.04","0.46799999999999986","0.46799999999999986","0","False","300","","","122.84486549999998","1.2284486549999998"
"2026-05-11","AldoMX","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","5.4","requests","0.04","0.216","0.216","0","False","300","Experity","","47.4400395","0.47440039500000003"
"2026-05-11","cloneluke","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","6.300000000000001","requests","0.04","0.252","0.252","0","False","300","Experity","","82.127808","0.82127808"
"2026-05-11","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.4","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","32.6482065","0.326482065"
"2026-05-11","hdaum","copilot","copilot_premium_request","Auto: GPT-5.4","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","86.40226350000003","0.8640226350000001"
"2026-05-11","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.4 mini","2.6999999999999997","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","71.267094","0.71267094"
"2026-05-11","luis-galicia-experity","copilot","copilot_premium_request","Claude Haiku 4.5","2.64","requests","0.04","0.10560000000000001","0.10560000000000001","0","False","300","Experity","","214.06922499999993","2.1406922500000003"
"2026-05-11","mikepedz","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","52.14121000000001","0.5214121"
"2026-05-11","iblatter-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","45.88809999999999","0.45888099999999993"
"2026-05-11","sausevak","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","onepackius","","23.379055","0.23379054999999999"
"2026-05-11","dan-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","44.15788500000001","0.44157884999999997"
"2026-05-11","tyescalante","copilot","copilot_premium_request","Claude Haiku 4.5","8.25","requests","0.04","0.32999999999999985","0.32999999999999985","0","False","300","Experity","","415.6771150000002","4.156771149999997"
"2026-05-11","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","11.55","requests","0.04","0.46199999999999974","0.46199999999999974","0","False","300","Experity","","133.39403500000006","1.3339403500000002"
"2026-05-11","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0","0.12","True","300","Experity","","74.45275","0.7445275"
"2026-05-11","dan-experity","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity","","418.7055499999999","4.1870555"
"2026-05-11","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","24","requests","0.04","0.96","0","0.96","True","300","onepackius","","251.162125","2.51162125"
"2026-05-11","PVMisCthulhu","copilot","copilot_premium_request","Claude Opus 4.6","78","requests","0.04","3.120000000000002","3.120000000000002","0","False","300","Experity","","30748.44734999999","307.4844735"
"2026-05-11","PVMisCthulhu","copilot","copilot_premium_request","Claude Opus 4.6","204","requests","0.04","8.160000000000005","0","8.160000000000005","True","300","Experity","","3450.977825","34.50977825000001"
"2026-05-11","tyescalante","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","Experity","","227.412275","2.274122750000001"
"2026-05-11","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","406.66712500000006","4.066671249999999"
"2026-05-11","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","163.1523","1.6315230000000005"
"2026-05-11","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","36","requests","0.04","1.4400000000000004","1.4400000000000004","0","False","300","Experity","","113.518925","1.13518925"
"2026-05-11","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity","","745.6093250000005","7.456093249999997"
"2026-05-11","BrandonOrtuno","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","Experity","","321.25925000000007","3.2125925000000004"
"2026-05-11","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","660","requests","0.04","26.40000000000002","0","26.40000000000002","True","300","Experity","","1168.82945","11.688294499999996"
"2026-05-11","RafaelDreschExperity","copilot","copilot_premium_request","Claude Opus 4.7","15","requests","0.04","0.6","0.6","0","False","300","Experity","","27.8553","0.27855300000000005"
"2026-05-11","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","2314.336074999999","23.143360750000003"
"2026-05-11","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.7","240","requests","0.04","9.599999999999998","0","9.599999999999998","True","300","Experity","","531.2492749999999","5.3124927500000005"
"2026-05-11","varun-experity","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","91.455675","0.91455675"
"2026-05-11","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","1364.704125","13.647041250000006"
"2026-05-11","varun-experity","copilot","copilot_premium_request","Claude Opus 4.7","90","requests","0.04","3.6","0","3.6","True","300","Experity","","51.235499999999995","0.5123549999999999"
"2026-05-11","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity","","523.79181","5.237918099999998"
"2026-05-11","ssimonson","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity","","157.341705","1.57341705"
